id,gender,education,income,work_status,investment_knowledge,financial_satisfaction_score,risk_tolerance,income_to_debt,difficult_to_pay_bills,know_retirement_amount,confidence_paying_unexpected_need,current_credit_record,worry_about_retirement,finances_makes_me_anxious,finances_makes_me_stressed,savings_account,comfort_asking_questions,employer_provided_retirement_account,self_retirement_account,other_investment_accounts,minimum_credit_card_payement_only,too_much_debt,good_at_daily_financial_matters,good_at_math,financial_knowledge,taken_financial_education,how_many_hours_of_financial_education,cat_gender,cat_employer_provided_retirement_account,cat_self_retirement_account,cat_other_investment_accounts,cat_market_participant,market_participant,cat_work_status,cat_current_credit_record,cat_ft_status
2018030470,2,2,5,4,2,8,2,3,2,1,2,5,4,4,0,1,6,0,0,0,2,0,4,5,6,2,0,Female,Unknown,Unknown,Unknown,No,0,Homemaker,Very good,Other
2018030471,2,2,5,8,2,7,8,1,2,0,2,4,7,7,7,1,7,2,2,1,2,4,6,4,5,2,0,Female,No,No,Yes,Yes,1,Retired,Good,Other
2018030472,2,2,3,1,1,5,5,1,3,2,2,2,4,4,3,1,7,2,2,2,1,1,7,7,5,2,0,Female,No,No,No,No,0,Self-employed,Bad,Other
2018030473,1,1,2,8,1,4,4,3,3,0,3,3,1,3,1,1,7,1,1,2,1,2,6,7,6,2,0,Male,Yes,Yes,No,Yes,1,Retired,About average,Other
2018030474,2,2,1,1,0,1,5,2,1,2,0,5,3,2,5,1,4,1,1,2,1,6,7,7,6,2,0,Female,Yes,Yes,No,Yes,1,Self-employed,Very good,Other
2018030475,1,2,5,2,2,6,2,1,2,2,1,2,6,4,4,2,7,2,2,2,0,2,5,7,2,2,0,Male,No,No,No,No,0,Work full-time for an employer,Bad,Full-Time
2018030476,2,2,6,4,1,1,1,2,2,2,3,3,7,7,7,2,7,2,2,2,1,4,5,7,4,1,0,Female,No,No,No,No,0,Homemaker,About average,Other
2018030477,1,2,4,1,0,6,2,3,3,2,2,4,5,5,5,1,7,1,2,2,1,4,6,6,6,2,0,Male,Yes,No,No,Yes,1,Self-employed,Good,Other
2018030478,2,4,1,6,0,1,8,0,1,2,4,1,5,7,7,2,6,2,2,2,2,7,1,2,1,2,0,Female,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Very bad,Other
2018030479,2,4,5,8,2,6,7,2,3,0,0,5,4,4,4,1,4,2,2,1,0,4,4,4,0,0,0,Female,No,No,Yes,Yes,1,Retired,Very good,Other
2018030480,1,2,6,2,3,5,6,3,2,2,3,0,4,5,4,2,7,1,2,2,1,6,5,2,5,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Unknown,Full-Time
2018030481,2,1,1,4,0,3,6,1,1,2,3,0,4,5,5,1,3,2,2,2,0,4,4,3,3,0,0,Female,No,No,No,No,0,Homemaker,Unknown,Other
2018030482,2,4,4,2,0,5,5,1,3,1,3,5,7,6,5,1,7,1,2,2,1,4,6,5,5,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030483,2,1,5,2,1,1,4,3,1,2,3,2,5,6,7,2,4,1,2,2,1,7,4,6,1,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Bad,Full-Time
2018030484,2,2,3,6,0,7,1,3,2,2,3,3,7,7,7,2,4,2,2,2,0,4,7,7,6,2,0,Female,No,No,No,No,0,"Permanently sick, disabled, or unable to work",About average,Other
2018030485,1,4,1,5,0,1,7,1,1,2,4,1,0,4,4,1,4,2,2,2,0,7,7,4,7,2,0,Male,No,No,No,No,0,Full-time student,Very bad,Other
2018030486,1,2,2,2,0,9,7,3,3,2,1,2,1,1,1,2,7,2,2,2,2,1,7,7,7,2,0,Male,No,No,No,No,0,Work full-time for an employer,Bad,Full-Time
2018030487,1,2,4,2,1,7,5,1,3,2,0,3,5,4,3,0,7,1,2,2,0,2,7,6,6,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,About average,Full-Time
2018030488,2,4,1,3,0,5,8,3,3,2,2,0,7,7,7,1,4,2,1,0,2,1,4,6,4,2,0,Female,No,Yes,Unknown,Yes,1,Work part-time for an employer,Unknown,Other
2018030489,2,6,6,2,1,3,8,1,3,1,1,3,5,2,1,1,7,1,1,1,2,5,7,7,5,2,3,Female,Yes,Yes,Yes,Yes,1,Work full-time for an employer,About average,Full-Time
2018030490,1,3,4,2,1,1,4,2,2,1,3,4,7,7,7,1,7,2,2,2,0,7,7,7,4,2,0,Male,No,No,No,No,0,Work full-time for an employer,Good,Full-Time
2018030491,2,2,2,2,0,9,2,1,3,2,2,4,2,2,2,1,6,1,2,2,1,2,6,6,3,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018030492,2,1,1,1,0,5,8,3,2,2,3,0,7,7,7,1,4,0,0,0,0,7,1,1,7,2,0,Female,Unknown,Unknown,Unknown,No,0,Self-employed,Unknown,Other
2018030493,2,1,1,4,0,1,6,3,1,2,4,2,7,7,7,2,1,2,2,0,2,1,6,4,5,2,0,Female,No,No,Unknown,No,0,Homemaker,Bad,Other
2018030494,1,5,5,2,1,1,3,3,2,2,4,2,7,5,5,2,7,1,1,1,1,3,7,7,5,2,3,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Bad,Full-Time
2018030495,2,2,3,1,3,1,3,2,1,2,4,1,7,7,7,1,4,2,2,2,0,5,4,7,3,0,0,Female,No,No,No,No,0,Self-employed,Very bad,Other
2018030496,1,4,6,8,3,7,6,3,3,0,2,5,2,4,4,1,7,1,1,1,2,4,1,6,5,2,0,Male,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018030497,2,2,1,3,0,5,0,3,2,2,4,3,0,6,6,1,4,2,2,2,1,4,4,1,5,2,0,Female,No,No,No,No,0,Work part-time for an employer,About average,Other
2018030498,2,4,2,4,2,5,5,2,1,0,1,4,1,1,1,2,4,2,2,2,1,2,2,2,3,0,0,Female,No,No,No,No,0,Homemaker,Good,Other
2018030499,2,3,1,7,0,1,6,3,1,2,4,3,7,7,7,2,6,2,2,2,0,5,7,7,5,2,0,Female,No,No,No,No,0,Unemployed or temporarily laid off,About average,Other
2018030500,1,4,1,3,1,5,2,3,3,2,3,3,3,0,4,1,6,2,2,2,1,1,7,7,6,1,1,Male,No,No,No,No,0,Work part-time for an employer,About average,Other
2018030501,2,4,4,2,0,1,5,2,2,1,1,4,7,5,7,1,4,2,2,1,1,7,6,5,5,2,0,Female,No,No,Yes,Yes,1,Work full-time for an employer,Good,Full-Time
2018030502,2,4,6,2,1,1,7,2,1,2,3,3,7,7,7,2,7,1,2,2,1,7,5,1,5,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,About average,Full-Time
2018030503,1,2,4,1,0,4,3,1,3,0,2,4,4,4,3,1,4,2,2,2,1,7,4,7,4,0,0,Male,No,No,No,No,0,Self-employed,Good,Other
2018030504,2,2,4,4,1,6,3,1,3,2,1,3,5,4,5,1,7,1,2,2,0,1,7,7,4,2,0,Female,Yes,No,No,Yes,1,Homemaker,About average,Other
2018030505,1,2,4,2,3,6,1,1,2,2,4,3,4,5,3,2,6,1,2,2,0,3,6,6,4,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,About average,Full-Time
2018030506,2,2,6,4,3,1,0,2,1,2,4,2,7,7,7,1,4,2,2,2,1,7,4,4,4,2,0,Female,No,No,No,No,0,Homemaker,Bad,Other
2018030507,1,4,8,2,1,10,10,2,3,1,1,5,7,7,7,1,7,1,1,1,1,7,7,7,7,1,3,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030508,2,4,1,3,0,1,4,1,1,0,4,1,7,6,6,1,5,0,2,2,0,5,3,6,1,2,0,Female,Unknown,No,No,No,0,Work part-time for an employer,Very bad,Other
2018030509,2,4,2,2,0,1,1,2,1,2,4,2,7,6,6,2,1,2,2,0,1,7,5,6,3,2,0,Female,No,No,Unknown,No,0,Work full-time for an employer,Bad,Full-Time
2018030510,2,1,4,7,3,1,3,3,1,2,4,1,7,7,7,2,7,2,2,2,0,7,7,1,3,2,0,Female,No,No,No,No,0,Unemployed or temporarily laid off,Very bad,Other
2018030511,2,3,2,2,1,1,1,2,2,2,4,2,7,7,7,2,4,2,2,2,1,7,6,6,0,2,0,Female,No,No,No,No,0,Work full-time for an employer,Bad,Full-Time
2018030512,2,4,6,2,1,8,10,1,3,2,1,5,2,1,2,1,7,1,2,1,2,1,7,6,6,2,0,Female,Yes,No,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030513,2,3,7,4,3,8,7,1,3,0,1,5,6,6,3,1,7,1,1,1,2,6,7,6,5,2,0,Female,Yes,Yes,Yes,Yes,1,Homemaker,Very good,Other
2018030514,1,2,5,2,1,4,8,2,2,1,2,3,5,6,7,1,7,1,2,2,2,7,5,7,5,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,About average,Full-Time
2018030515,2,2,2,3,2,1,1,2,1,0,4,1,7,1,7,2,1,0,2,0,0,7,1,7,1,2,0,Female,Unknown,No,Unknown,No,0,Work part-time for an employer,Very bad,Other
2018030516,1,1,4,6,0,5,4,3,3,2,3,3,4,4,4,0,4,2,2,2,0,4,4,4,5,2,0,Male,No,No,No,No,0,"Permanently sick, disabled, or unable to work",About average,Other
2018030517,1,2,5,2,3,4,2,3,2,0,3,3,5,5,3,2,6,1,2,2,1,5,6,6,5,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,About average,Full-Time
2018030518,1,5,2,8,1,7,2,2,2,0,1,5,6,7,7,1,7,1,2,2,2,4,7,7,6,1,3,Male,Yes,No,No,Yes,1,Retired,Very good,Other
2018030519,2,4,8,2,3,7,5,1,3,1,1,4,2,3,3,1,7,1,2,1,2,2,7,7,7,2,0,Female,Yes,No,Yes,Yes,1,Work full-time for an employer,Good,Full-Time
2018030520,2,2,2,6,0,1,1,2,1,2,2,2,7,7,7,2,4,2,2,2,0,7,4,7,3,2,0,Female,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Bad,Other
2018030521,1,4,7,1,1,5,8,3,2,2,2,3,6,5,5,1,4,1,2,2,1,6,6,7,5,2,0,Male,Yes,No,No,Yes,1,Self-employed,About average,Other
2018030522,2,4,5,6,3,7,8,3,3,2,1,3,7,7,7,1,4,1,0,2,0,4,4,7,5,2,0,Female,Yes,Unknown,No,Yes,1,"Permanently sick, disabled, or unable to work",About average,Other
2018030523,1,3,1,7,0,1,3,2,1,2,4,1,0,0,0,2,4,2,2,0,0,3,2,5,3,2,0,Male,No,No,Unknown,No,0,Unemployed or temporarily laid off,Very bad,Other
2018030524,2,2,5,4,3,7,4,3,3,2,1,0,4,5,4,1,6,2,2,1,0,1,7,7,5,2,0,Female,No,No,Yes,Yes,1,Homemaker,Unknown,Other
2018030525,2,4,1,8,0,1,3,3,1,0,4,1,7,7,6,2,5,2,2,2,0,7,4,5,1,2,0,Female,No,No,No,No,0,Retired,Very bad,Other
2018030526,2,2,4,8,0,6,2,1,2,0,2,3,7,6,6,1,4,1,2,1,2,4,2,4,4,2,0,Female,Yes,No,Yes,Yes,1,Retired,About average,Other
2018030527,1,1,5,7,0,4,7,1,2,2,4,5,6,5,5,1,5,2,2,2,1,2,5,3,5,2,0,Male,No,No,No,No,0,Unemployed or temporarily laid off,Very good,Other
2018030528,1,4,4,2,0,3,3,3,3,2,2,5,6,5,2,1,7,1,2,2,1,6,7,3,5,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030529,2,4,5,3,1,5,4,1,3,2,1,5,7,7,3,1,7,2,2,1,1,7,7,7,7,2,0,Female,No,No,Yes,Yes,1,Work part-time for an employer,Very good,Other
2018030530,2,2,5,4,1,6,5,3,3,2,4,4,4,4,4,2,4,1,2,2,1,4,4,4,4,2,0,Female,Yes,No,No,Yes,1,Homemaker,Good,Other
2018030531,2,2,2,8,0,8,7,1,2,0,1,5,7,7,5,1,7,2,1,1,2,1,7,5,6,2,0,Female,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018030532,1,2,4,2,0,5,5,2,2,2,3,3,4,5,4,2,4,0,2,0,0,4,4,5,5,2,0,Male,Unknown,No,Unknown,No,0,Work full-time for an employer,About average,Full-Time
2018030533,2,2,7,2,1,8,6,3,3,2,4,4,5,6,7,2,6,1,2,2,1,6,6,5,5,1,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018030534,1,3,6,2,3,1,4,2,1,1,3,4,7,7,7,2,3,1,1,2,1,7,3,4,4,2,0,Male,Yes,Yes,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018030535,2,3,2,8,0,5,1,3,3,0,4,3,4,4,4,1,7,1,2,2,0,1,7,4,1,2,0,Female,Yes,No,No,Yes,1,Retired,About average,Other
2018030536,2,6,8,2,1,5,7,1,3,1,1,5,6,6,6,1,7,1,2,2,2,5,7,7,6,1,3,Female,Yes,No,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030537,2,2,5,1,1,3,1,2,1,2,4,2,7,7,7,1,4,2,2,2,1,7,7,7,1,2,0,Female,No,No,No,No,0,Self-employed,Bad,Other
2018030538,1,2,6,2,3,7,3,3,2,1,1,5,5,4,1,1,7,1,1,1,2,3,4,3,6,2,0,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030539,2,1,1,3,1,6,6,2,2,2,0,2,4,4,4,2,4,2,2,0,1,4,3,3,4,2,0,Female,No,No,Unknown,No,0,Work part-time for an employer,Bad,Other
2018030540,2,7,5,8,0,9,3,1,3,0,2,5,3,4,4,1,4,2,2,2,2,2,6,7,6,2,0,Female,No,No,No,No,0,Retired,Very good,Other
2018030541,2,2,4,8,2,6,3,3,2,0,3,3,6,6,6,1,6,1,2,1,2,4,7,7,5,2,0,Female,Yes,No,Yes,Yes,1,Retired,About average,Other
2018030542,1,2,8,2,3,9,5,3,3,1,3,4,1,4,4,1,7,1,2,1,1,4,4,4,5,2,0,Male,Yes,No,Yes,Yes,1,Work full-time for an employer,Good,Full-Time
2018030543,2,1,1,7,0,0,0,0,2,2,4,0,4,4,5,0,3,0,0,0,0,4,4,4,5,0,0,Female,Unknown,Unknown,Unknown,No,0,Unemployed or temporarily laid off,Unknown,Other
2018030544,2,1,1,4,3,1,3,2,2,2,4,2,7,7,7,1,7,2,2,2,1,7,4,1,3,2,0,Female,No,No,No,No,0,Homemaker,Bad,Other
2018030545,2,2,1,4,1,9,9,3,2,1,1,5,6,5,1,2,7,1,2,2,1,5,5,2,5,2,0,Female,Yes,No,No,Yes,1,Homemaker,Very good,Other
2018030546,1,4,5,8,1,3,2,3,2,0,1,1,4,4,3,2,2,2,2,2,0,7,6,6,5,2,0,Male,No,No,No,No,0,Retired,Very bad,Other
2018030547,1,3,6,2,3,3,3,3,2,2,1,5,7,6,6,1,7,1,2,2,2,5,5,5,4,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030548,1,2,4,6,3,9,4,1,3,0,1,5,1,1,1,1,7,1,2,1,2,1,7,7,7,2,0,Male,Yes,No,Yes,Yes,1,"Permanently sick, disabled, or unable to work",Very good,Other
2018030549,2,2,1,8,0,9,1,3,3,0,0,4,4,4,4,2,4,2,2,0,2,1,7,5,5,2,0,Female,No,No,Unknown,No,0,Retired,Good,Other
2018030550,2,2,1,4,0,0,0,0,0,2,4,2,4,4,4,0,4,0,0,0,0,0,4,4,0,0,0,Female,Unknown,Unknown,Unknown,No,0,Homemaker,Bad,Other
2018030551,2,2,3,1,0,8,7,1,3,2,1,2,4,3,2,1,7,2,2,1,0,1,7,7,7,2,0,Female,No,No,Yes,Yes,1,Self-employed,Bad,Other
2018030552,1,7,7,3,1,9,9,1,3,2,1,5,1,1,1,1,7,1,1,1,2,1,7,7,7,2,0,Male,Yes,Yes,Yes,Yes,1,Work part-time for an employer,Very good,Other
2018030553,1,2,5,2,3,10,10,1,3,2,1,4,1,1,1,1,7,1,2,2,2,1,7,7,5,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018030554,2,6,4,2,0,6,0,2,0,2,1,5,7,7,7,1,4,2,1,1,2,4,5,5,5,2,0,Female,No,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030555,2,4,5,4,2,2,1,3,2,1,2,2,4,5,6,1,5,1,2,2,0,5,2,5,4,2,2,Female,Yes,No,No,Yes,1,Homemaker,Bad,Other
2018030556,1,7,5,2,0,7,1,1,3,2,3,4,4,4,3,2,4,2,2,2,2,1,6,5,4,2,0,Male,No,No,No,No,0,Work full-time for an employer,Good,Full-Time
2018030557,1,3,1,7,3,10,4,3,2,1,0,4,1,7,2,2,7,2,2,0,2,3,7,7,1,2,0,Male,No,No,Unknown,No,0,Unemployed or temporarily laid off,Good,Other
2018030558,2,6,5,5,0,7,3,1,3,2,2,4,1,5,4,2,6,2,2,2,1,3,7,5,5,2,0,Female,No,No,No,No,0,Full-time student,Good,Other
2018030559,2,4,5,2,1,3,4,3,2,1,2,2,4,5,5,1,6,1,2,2,1,7,7,7,5,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Bad,Full-Time
2018030560,2,6,6,2,0,8,7,1,3,1,4,5,3,2,2,1,6,1,1,1,2,1,6,6,6,1,3,Female,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030561,1,6,4,2,3,10,10,2,3,1,1,5,7,7,7,1,7,1,1,1,1,1,7,7,7,1,3,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030562,1,1,2,4,0,1,1,0,3,2,4,5,7,5,5,1,1,2,2,2,1,6,4,2,2,2,0,Male,No,No,No,No,0,Homemaker,Very good,Other
2018030563,1,6,8,1,1,7,6,1,3,2,1,5,4,4,5,1,7,1,1,2,2,1,7,7,7,1,3,Male,Yes,Yes,No,Yes,1,Self-employed,Very good,Other
2018030564,1,7,8,2,3,10,5,1,3,1,1,5,1,1,1,2,1,1,1,1,2,2,7,7,5,2,0,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030565,2,1,2,8,0,1,5,3,1,0,4,3,7,7,7,2,1,2,2,2,0,7,6,4,5,2,0,Female,No,No,No,No,0,Retired,About average,Other
2018030566,2,7,6,2,1,3,9,2,3,1,1,5,7,7,7,1,6,1,1,2,2,7,7,6,5,1,0,Female,Yes,Yes,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030567,2,4,3,1,1,3,2,2,2,1,2,5,7,6,5,1,7,1,1,1,2,1,7,5,6,2,0,Female,Yes,Yes,Yes,Yes,1,Self-employed,Very good,Other
2018030568,1,6,7,2,1,8,7,3,3,1,1,5,3,1,1,1,7,1,1,1,2,1,7,7,6,2,0,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030569,1,2,3,2,0,5,5,1,3,2,4,5,4,4,4,2,1,2,2,2,0,1,7,4,3,2,0,Male,No,No,No,No,0,Work full-time for an employer,Very good,Full-Time
2018030570,2,2,5,8,0,7,6,1,2,0,1,5,5,6,6,1,6,2,1,1,2,6,7,6,6,2,0,Female,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018030571,2,6,6,2,1,7,5,3,2,1,3,5,5,5,4,2,7,1,1,2,2,4,7,7,7,2,0,Female,Yes,Yes,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030572,2,7,7,8,0,10,8,1,3,0,1,5,1,2,2,1,7,1,1,1,2,1,7,7,6,2,0,Female,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018030573,2,2,2,8,0,7,1,3,2,0,3,4,4,5,5,2,5,1,2,2,1,4,7,4,5,2,0,Female,Yes,No,No,Yes,1,Retired,Good,Other
2018030574,2,4,6,4,2,1,1,2,2,1,3,2,7,7,6,1,6,1,2,1,2,6,2,1,1,2,0,Female,Yes,No,Yes,Yes,1,Homemaker,Bad,Other
2018030575,1,7,6,1,1,10,10,1,0,1,1,5,7,7,6,1,7,1,1,1,1,7,7,7,7,2,3,Male,Yes,Yes,Yes,Yes,1,Self-employed,Very good,Other
2018030576,2,7,6,3,3,10,4,1,3,1,1,5,1,1,1,1,4,1,1,1,2,1,7,6,6,2,0,Female,Yes,Yes,Yes,Yes,1,Work part-time for an employer,Very good,Other
2018030577,1,7,7,2,0,6,6,3,3,2,2,4,6,6,5,2,6,1,1,2,2,4,5,5,5,0,0,Male,Yes,Yes,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018030578,1,2,3,1,3,9,4,1,3,2,1,0,5,3,2,1,7,2,2,1,2,1,7,7,6,2,1,Male,No,No,Yes,Yes,1,Self-employed,Unknown,Other
2018030579,2,3,5,4,3,4,1,3,1,2,4,3,5,7,6,1,6,2,2,2,1,2,5,5,3,2,0,Female,No,No,No,No,0,Homemaker,About average,Other
2018030580,1,3,1,2,0,1,1,0,0,2,4,4,7,1,1,2,1,0,2,1,2,1,6,3,1,0,0,Male,Unknown,No,Yes,Yes,1,Work full-time for an employer,Good,Full-Time
2018030581,1,3,1,6,0,5,6,1,3,0,3,2,3,4,5,2,4,2,2,2,0,1,4,4,5,2,0,Male,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Bad,Other
2018030582,1,3,1,7,2,1,1,2,1,2,4,1,7,7,7,2,1,2,2,0,0,7,1,5,7,2,0,Male,No,No,Unknown,No,0,Unemployed or temporarily laid off,Very bad,Other
2018030583,2,5,1,6,0,4,1,2,2,2,0,0,7,7,7,1,4,2,1,2,2,1,7,7,5,2,0,Female,No,Yes,No,Yes,1,"Permanently sick, disabled, or unable to work",Unknown,Other
2018030584,2,1,5,4,0,1,1,0,0,2,4,4,7,7,6,2,4,2,2,2,1,5,5,6,4,0,0,Female,No,No,No,No,0,Homemaker,Good,Other
2018030585,1,2,6,2,3,1,5,2,2,2,3,3,7,7,4,2,7,1,2,2,1,7,3,7,7,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,About average,Full-Time
2018030586,1,2,6,3,0,7,8,1,1,2,2,4,5,6,6,1,7,1,2,2,1,7,6,7,5,2,0,Male,Yes,No,No,Yes,1,Work part-time for an employer,Good,Other
2018030587,1,4,5,2,0,8,7,1,3,2,1,5,5,4,4,1,6,2,1,1,2,1,6,6,5,0,0,Male,No,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030588,1,2,2,2,1,7,8,3,2,1,2,4,7,2,2,1,7,1,2,2,1,5,6,7,6,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018030589,1,2,7,2,1,3,10,2,3,2,2,4,7,4,4,1,7,1,2,1,2,1,7,7,6,2,0,Male,Yes,No,Yes,Yes,1,Work full-time for an employer,Good,Full-Time
2018030590,2,4,4,2,0,1,1,0,2,2,2,2,4,7,5,1,3,2,2,2,1,7,4,4,3,2,0,Female,No,No,No,No,0,Work full-time for an employer,Bad,Full-Time
2018030591,1,4,6,2,3,7,5,1,3,1,1,5,1,1,1,1,7,1,1,2,2,1,7,5,6,2,0,Male,Yes,Yes,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030592,1,3,3,2,1,1,1,2,1,2,3,5,4,7,7,2,7,2,2,2,2,7,7,7,6,1,3,Male,No,No,No,No,0,Work full-time for an employer,Very good,Full-Time
2018030593,1,6,8,8,1,9,7,1,3,0,1,5,2,3,3,1,7,1,1,1,2,1,7,7,6,1,3,Male,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018030594,1,2,2,8,1,7,10,3,3,0,4,4,7,5,1,2,4,2,2,2,0,4,7,7,7,2,0,Male,No,No,No,No,0,Retired,Good,Other
2018030595,2,2,5,2,3,7,7,0,3,2,0,4,6,5,6,1,7,1,2,2,2,4,7,7,4,2,1,Female,Yes,No,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018030596,2,3,7,2,3,4,5,3,3,1,1,5,5,7,5,1,7,1,0,2,1,4,4,5,5,1,0,Female,Yes,Unknown,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030597,2,4,7,4,0,0,1,3,3,2,1,5,7,4,4,1,7,1,0,2,2,2,6,6,5,2,0,Female,Yes,Unknown,No,Yes,1,Homemaker,Very good,Other
2018030598,1,2,7,2,3,3,8,1,3,1,1,4,3,6,6,1,7,1,1,2,2,6,6,7,5,2,0,Male,Yes,Yes,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018030599,1,4,7,2,1,8,6,1,2,1,2,4,6,5,3,1,5,1,2,2,2,4,5,4,5,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018030600,1,7,7,2,1,7,8,1,3,2,1,5,2,2,1,1,6,1,2,1,2,5,6,7,6,2,0,Male,Yes,No,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030601,1,4,5,8,3,9,3,1,3,0,1,5,4,3,4,1,7,1,2,2,2,1,7,7,6,2,0,Male,Yes,No,No,Yes,1,Retired,Very good,Other
2018030602,1,2,6,7,0,0,7,3,3,2,1,0,1,1,1,1,7,2,2,2,0,1,7,7,4,2,0,Male,No,No,No,No,0,Unemployed or temporarily laid off,Unknown,Other
2018030603,1,1,2,6,1,2,2,3,2,2,4,3,7,4,5,2,6,2,2,0,1,6,6,5,4,2,0,Male,No,No,Unknown,No,0,"Permanently sick, disabled, or unable to work",About average,Other
2018030604,1,6,5,2,1,8,8,1,3,1,2,4,7,4,4,1,7,1,2,1,2,4,7,7,5,2,3,Male,Yes,No,Yes,Yes,1,Work full-time for an employer,Good,Full-Time
2018030605,2,4,5,8,3,9,6,1,3,0,1,5,4,3,4,1,7,1,2,2,2,1,7,6,6,2,0,Female,Yes,No,No,Yes,1,Retired,Very good,Other
2018030606,1,3,2,6,0,1,6,2,1,2,4,4,7,7,3,1,7,2,2,2,0,1,7,7,6,2,0,Male,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Good,Other
2018030607,2,1,2,4,3,2,1,2,1,2,2,2,7,4,4,2,1,2,2,0,0,4,1,0,1,2,0,Female,No,No,Unknown,No,0,Homemaker,Bad,Other
2018030608,1,2,1,5,0,9,2,3,3,2,1,5,3,2,1,2,4,2,2,0,2,1,4,7,5,2,0,Male,No,No,Unknown,No,0,Full-time student,Very good,Other
2018030609,1,7,8,2,1,8,7,1,3,1,1,5,2,2,2,1,7,1,1,1,2,1,7,7,6,1,0,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030610,2,4,3,3,0,4,2,3,2,2,4,4,7,5,5,1,7,2,2,2,1,5,5,4,5,2,0,Female,No,No,No,No,0,Work part-time for an employer,Good,Other
2018030611,2,2,3,8,3,10,2,1,3,0,1,5,1,1,1,1,7,1,1,1,2,1,7,5,7,2,0,Female,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018030612,1,3,5,2,1,5,6,2,2,2,3,2,4,5,5,2,2,1,2,2,1,7,3,5,5,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Bad,Full-Time
2018030613,1,4,8,1,1,9,6,1,3,2,1,5,3,3,2,1,7,1,1,1,2,1,7,7,7,1,3,Male,Yes,Yes,Yes,Yes,1,Self-employed,Very good,Other
2018030614,1,5,6,8,3,3,4,3,2,0,3,2,4,4,4,1,2,1,2,2,1,7,7,7,5,2,0,Male,Yes,No,No,Yes,1,Retired,Bad,Other
2018030615,1,7,5,2,0,3,6,3,3,2,1,5,7,5,4,1,7,1,1,1,1,7,7,7,4,2,0,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018030616,1,2,6,8,2,8,1,0,3,0,1,5,3,3,1,1,7,1,2,2,2,1,6,5,4,2,0,Male,Yes,No,No,Yes,1,Retired,Very good,Other
